StockCode,Description,Avg_Price,Total_Quantity,Total_Revenue,Transaction_Count,Competitor_A_Price,Competitor_B_Price,Competitor_C_Price,Market_Avg_Price,Price_vs_Market_Pct,Pricing_Flag,Elasticity,Elasticity_Category,Recommended_Price_Change,Final_Recommendation,Price_Change_Factor,Recommended_Price,Price_Difference,Pct_Price_Change,Estimated_Qty_Change_Pct,Estimated_New_Qty,Current_Revenue,Projected_Revenue,Revenue_Uplift
37449,CERAMIC CAKE STAND + HANGING CAKES,9.496875000000001,1749,15446.5,269,8.48,9.65,10.84,9.66,-1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.5,0.0,0.0,-0.0,1749.0,16610.034375000003,16615.5,5.47
22752,SET 7 BABUSHKA NESTING BOXES,8.382228915662651,1925,15357.800000000001,320,7.15,8.17,10.02,8.45,-0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.38,-0.0,0.0,-0.0,1925.0,16135.790662650603,16131.500000000002,-4.29
85066,CREAM SWEETHEART MINI CHEST,12.671618798955613,1292,15326.56,373,10.91,13.52,14.02,12.82,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,12.67,-0.0,0.0,-0.0,1292.0,16371.731488250653,16369.64,-2.09
21231,SWEETHEART CERAMIC TRINKET BOX,1.2351631701631702,13018,15276.140000000001,808,1.05,1.22,1.42,1.23,0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,0.0,0.0,-0.0,13018.0,16079.35414918415,16142.32,62.97
21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.5402393340270553,31006,15103.75,928,0.49,0.51,0.57,0.52,3.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.54,-0.0,0.0,-0.0,31006.0,16750.660790842874,16743.24,-7.42
71459,HANGING JAM JAR T-LIGHT HOLDER,0.8315,19303,15075.31,509,0.73,0.86,0.92,0.84,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.83,-0.0,0.0,-0.0,19303.0,16050.4445,16021.49,-28.95
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,5.8738271604938275,3473,15044.75,399,5.29,5.68,7.02,6.0,-2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.87,-0.0,0.0,-0.0,3473.0,20399.80172839506,20386.510000000002,-13.29
84406B,CREAM CUPID HEARTS COAT HANGER,3.153063583815029,5016,14864.52,515,2.97,3.17,3.57,3.24,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.15,-0.0,0.0,-0.0,5016.0,15815.766936416187,15800.4,-15.37
22385,JUMBO BAG SPACEBOY DESIGN,1.9244444444444444,8309,14765.55,506,1.68,1.99,2.1,1.92,0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.92,-0.0,0.0,-0.0,8309.0,15990.208888888888,15953.279999999999,-36.93
21955,UNION JACK GUNS & ROSES  DOORMAT,7.127291196388262,2585,14652.59,432,6.35,7.58,7.61,7.18,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.13,0.0,0.0,-0.0,2585.0,18424.047742663657,18431.05,7.0
82483,WOOD 2 DRAWER CABINET WHITE FINISH,5.68109243697479,2657,14460.150000000001,581,5.26,5.95,6.56,5.92,-4.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.68,-0.0,0.0,-0.0,2657.0,15094.662605042018,15091.759999999998,-2.9
20750, RED/WHITE DOT MINI CASES,7.792230623818526,1982,14364.98,522,6.8,8.01,8.94,7.92,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.79,-0.0,0.0,-0.0,1982.0,15444.201096408318,15439.78,-4.42
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.6384105960264901,24032,14250.400000000001,580,0.55,0.66,0.71,0.64,-0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.64,0.0,0.0,-0.0,24032.0,15342.28344370861,15380.48,38.2
20712,JUMBO BAG WOODLAND ANIMALS,1.9283295711060948,7742,13992.9,435,1.69,2.07,2.3,2.02,-4.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,0.0,0.0,-0.0,7742.0,14929.127539503386,14942.06,12.93
47566B,TEA TIME PARTY BUNTING,4.604621848739496,3355,13969.050000000001,348,3.99,4.45,4.85,4.43,3.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.6,-0.0,0.0,-0.0,3355.0,15448.50630252101,15432.999999999998,-15.51
47590A,BLUE HAPPY BIRTHDAY BUNTING,5.384808362369339,2807,13798.150000000001,285,5.08,4.95,5.9,5.31,1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.38,-0.0,0.0,-0.0,2807.0,15115.157073170732,15101.66,-13.5
22585,PACK OF 6 BIRDY GIFT TAGS,1.243157894736842,11489,13705.18,664,1.16,1.2,1.48,1.28,-2.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,11489.0,14282.641052631578,14246.36,-36.28
22061,LARGE CAKE STAND  HANGING STRAWBERY,9.782012383900927,1539,13669.32,319,8.93,9.34,10.74,9.67,1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.78,-0.0,0.0,-0.0,1539.0,15054.517058823527,15051.419999999998,-3.1
22294,HEART FILIGREE DOVE  SMALL,1.2459099804305283,11259,13563.03,476,1.17,1.28,1.36,1.27,-1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,11259.0,14027.700469667318,14073.75,46.05
21314,SMALL GLASS HEART TRINKET POT,2.0792746113989637,6933,13491.300000000001,379,1.93,2.12,2.35,2.13,-2.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.08,0.0,0.0,-0.0,6933.0,14415.610880829016,14420.640000000001,5.03
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2.530851063829787,6015,13462.65,271,2.2,2.57,2.97,2.58,-1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.53,-0.0,0.0,-0.0,6015.0,15223.069148936169,15217.949999999999,-5.12
21481,FAWN BLUE HOT WATER BOTTLE,2.9209803921568627,4907,13439.650000000001,496,2.74,2.69,3.11,2.85,2.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,-0.0,0.0,-0.0,4907.0,14333.250784313725,14328.44,-4.81
21080,SET/20 RED SPOTTY PAPER NAPKINS ,0.8362537764350453,17901,13434.21,974,0.76,0.87,1.0,0.88,-5.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,0.0,0.0,-0.0,17901.0,14969.778851963745,15036.84,67.06
84970S,HANGING HEART ZINC T-LIGHT HOLDER,0.8369444444444445,17297,13282.429999999998,741,0.78,0.81,0.98,0.86,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,0.0,0.0,-0.0,17297.0,14476.628055555557,14529.48,52.85
48129,DOOR MAT TOPIARY,7.246446540880503,2209,13260.67,311,6.81,7.44,7.81,7.35,-1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.25,0.0,0.0,-0.0,2209.0,16007.400408805031,16015.25,7.85
22865,HAND WARMER OWL DESIGN,2.0917627677100494,6508,13195.800000000001,549,1.84,2.11,2.42,2.12,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.09,-0.0,0.0,-0.0,6508.0,13613.192092257003,13601.72,-11.47
79323P,PINK CHERRY LIGHTS,6.42467248908297,2230,13171.1,228,5.53,6.26,7.12,6.3,2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.42,-0.0,0.0,-0.0,2230.0,14327.019650655022,14316.6,-10.42
22632,HAND WARMER RED POLKA DOT,2.083974358974359,6631,13118.1,435,1.82,1.96,2.31,2.03,2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.08,-0.0,0.0,-0.0,6631.0,13818.833974358975,13792.48,-26.35
22149,FELTCRAFT 6 FLOWER FRIENDS,2.087840909090909,6483,13089.800000000001,753,1.86,1.95,2.44,2.08,0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.09,0.0,0.0,-0.0,6483.0,13535.472613636364,13549.47,14.0
22866,HAND WARMER SCOTTY DOG DESIGN,2.091116751269036,6436,13002.600000000002,535,1.95,2.2,2.5,2.22,-5.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.09,-0.0,0.0,-0.0,6436.0,13458.427411167515,13451.24,-7.19
22867,HAND WARMER BIRD DESIGN,2.0892857142857144,6457,12989.7,520,1.96,2.23,2.23,2.14,-2.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.09,0.0,0.0,-0.0,6457.0,13490.517857142859,13495.13,4.61
82600,NO SINGING METAL SIGN,2.0611967213114757,6776,12936.960000000001,600,1.75,2.11,2.29,2.05,0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.06,-0.0,0.0,-0.0,6776.0,13966.66898360656,13958.56,-8.11
48173C,DOOR MAT BLACK FLOCK ,7.241644295302014,2272,12913.44,295,6.53,6.78,8.13,7.15,1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.24,-0.0,0.0,-0.0,2272.0,16453.015838926174,16449.28,-3.74
35004C,SET OF 3 COLOURED  FLYING DUCKS,5.13390243902439,2707,12869.150000000001,201,4.58,5.05,5.68,5.1,0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.13,-0.0,0.0,-0.0,2707.0,13897.473902439024,13886.91,-10.56
20711,JUMBO BAG TOYS ,1.9184562211981566,7271,12843.35,431,1.67,1.99,2.12,1.93,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.92,0.0,0.0,-0.0,7271.0,13949.095184331796,13960.32,11.22
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,1.4421232876712327,9178,12813.9,579,1.24,1.51,1.53,1.43,0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.44,-0.0,0.0,-0.0,9178.0,13235.807534246573,13216.32,-19.49
15036,ASSORTED COLOURS SILK FAN,0.7254746835443038,19202,12784.880000000001,316,0.64,0.68,0.84,0.72,0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.73,0.0,0.0,-0.0,19202.0,13930.564873417721,14017.46,86.9
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3.688467583497053,3604,12728.04,489,3.48,3.39,4.11,3.66,0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.69,0.0,0.0,-0.0,3604.0,13293.23717092338,13298.76,5.52
85232B,SET/3 RUSSIAN DOLL STACKING TINS,4.913738738738739,2668,12722.2,437,4.34,5.08,5.3,4.91,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.91,-0.0,0.0,-0.0,2668.0,13109.854954954955,13099.880000000001,-9.97
22077,6 RIBBONS RUSTIC CHARM,1.6479591836734695,7679,12468.749999999998,663,1.49,1.61,1.93,1.68,-1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,7679.0,12654.678571428572,12670.349999999999,15.67
20971,PINK BLUE FELT CRAFT TRINKET BOX,1.2409369676320272,10634,12346.300000000001,570,1.14,1.19,1.45,1.26,-1.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,10634.0,13196.123713798977,13186.16,-9.96
21930,JUMBO STORAGE BAG SKULLS,1.9303035714285715,6838,12342.1,550,1.71,1.78,2.17,1.89,2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,-0.0,0.0,-0.0,6838.0,13199.41582142857,13197.34,-2.08
22629,SPACEBOY LUNCH BOX ,1.9288636363636362,6742,12167.699999999999,425,1.83,1.94,2.11,1.96,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,0.0,0.0,-0.0,6742.0,13004.398636363636,13012.06,7.66
85042,ANTIQUE LILY FAIRY LIGHTS,4.827622377622378,2669,12085.95,281,4.57,5.1,5.53,5.07,-4.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.83,0.0,0.0,-0.0,2669.0,12884.924125874126,12891.27,6.35
22837,HOT WATER BOTTLE BABUSHKA ,4.61923076923077,2666,11897.7,290,4.04,4.96,5.05,4.68,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.62,0.0,0.0,-0.0,2666.0,12314.869230769233,12316.92,2.05
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,9.824215384615384,1285,11860.109999999999,315,8.84,9.93,10.66,9.81,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,9.82,-0.0,0.0,-0.0,1285.0,12624.116769230768,12618.7,-5.42
22492,MINI PAINT SET VINTAGE ,0.6466153846153846,18733,11795.85,323,0.57,0.65,0.75,0.66,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,18733.0,12113.046,12176.45,63.4
22556,PLASTERS IN TIN CIRCUS PARADE ,1.6459183673469389,7365,11691.449999999999,602,1.45,1.54,1.74,1.58,4.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,7365.0,12122.188775510205,12152.25,30.06
21791,VINTAGE HEADS AND TAILS CARD GAME ,1.241672077922078,10000,11673.12,591,1.06,1.25,1.32,1.21,2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,10000.0,12416.720779220781,12400.0,-16.72
21213,PACK OF 72 SKULL CAKE CASES,0.5385064011379802,24618,11657.82,671,0.49,0.53,0.57,0.53,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.54,0.0,0.0,-0.0,24618.0,13256.950583214797,13293.720000000001,36.77
22551,PLASTERS IN TIN SPACEBOY,1.6443396226415095,7287,11584.349999999999,611,1.48,1.67,1.76,1.64,0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,-0.0,0.0,-0.0,7287.0,11982.302830188679,11950.679999999998,-31.62
22507,MEMO BOARD RETROSPOT  DESIGN,4.910025062656642,2650,11574.300000000001,397,4.2,4.82,5.21,4.74,3.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.91,-0.0,0.0,-0.0,2650.0,13011.566416040101,13011.5,-0.07
15044A,PINK PAPER PARASOL ,2.9155172413793107,4472,11573.199999999999,116,2.56,2.79,3.5,2.95,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,0.0,0.0,-0.0,4472.0,13038.193103448277,13058.24,20.05
22605,WOODEN CROQUET GARDEN SET,12.610511182108628,1015,11447.33,312,11.86,11.79,13.79,12.48,1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,12.61,-0.0,0.0,-0.0,1015.0,12799.668849840256,12799.15,-0.52
22297,HEART IVORY TRELLIS SMALL,1.2479525862068965,9319,11425.31,440,1.09,1.21,1.34,1.21,3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,9319.0,11629.670150862068,11648.75,19.08
84949,SILVER HANGING T-LIGHT HOLDER,1.633673469387755,7300,11323.8,377,1.41,1.53,1.77,1.57,4.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.63,-0.0,0.0,-0.0,7300.0,11925.816326530612,11899.0,-26.82
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.23113978494623655,54754,11319.619999999999,461,0.21,0.22,0.28,0.24,-3.7, Competitive — Monitor,1.888,Price Insensitive — Raise Price,+10%,RAISE PRICE +5% to +8%,0.065,0.25,0.02,6.5,12.271999999999998,61473.410879999996,12655.827784946236,15368.352719999999,2712.52
22630,DOLLY GIRL LUNCH BOX,1.9333734939759037,6287,11314.05,403,1.83,2.08,2.18,2.03,-4.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,-0.0,0.0,-0.0,6287.0,12155.119156626506,12133.91,-21.21
21164,HOME SWEET HOME METAL SIGN ,2.9267254408060457,4198,11253.220000000001,393,2.56,2.9,3.23,2.9,0.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.93,0.0,0.0,-0.0,4198.0,12286.393400503779,12300.140000000001,13.75
22087,PAPER BUNTING WHITE LACE,2.9010344827586207,4027,11231.6,415,2.66,2.92,3.43,3.0,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.9,-0.0,0.0,-0.0,4027.0,11682.465862068966,11678.3,-4.17
21908,CHOCOLATE THIS WAY METAL SIGN,2.0793832599118947,5935,11186.12,440,1.93,2.2,2.31,2.15,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.08,0.0,0.0,-0.0,5935.0,12341.139647577094,12344.800000000001,3.66
47591D,PINK FAIRY CAKE CHILD'S APRON,1.9275565610859728,6141,11134.11,652,1.68,2.08,2.12,1.96,-1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,0.0,0.0,-0.0,6141.0,11837.12484162896,11852.13,15.01
22381,TOY TIDY PINK RETROSPOT  ,2.0801346153846154,5669,11093.6,509,1.92,2.11,2.25,2.09,-0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.08,-0.0,0.0,-0.0,5669.0,11792.283134615385,11791.52,-0.76
22456,NATURAL SLATE CHALKBOARD LARGE ,4.874749163879598,2596,10962.36,298,4.32,5.12,5.39,4.94,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.87,-0.0,0.0,-0.0,2596.0,12654.848829431437,12642.52,-12.33
21258,VICTORIAN SEWING BOX LARGE,12.412068965517243,944,10961.4,255,11.34,12.07,13.62,12.34,0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,12.41,-0.0,0.0,-0.0,944.0,11716.993103448278,11715.04,-1.95
21156,RED SPOTTY CHILDS APRON,1.9211214953271027,6081,10903.05,524,1.75,1.86,2.21,1.94,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.92,-0.0,0.0,-0.0,6081.0,11682.339813084112,11675.52,-6.82
48116,DOOR MAT MULTICOLOUR STRIPE,7.090323886639676,1897,10805.93,246,6.41,6.98,7.75,7.05,0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.09,-0.0,0.0,-0.0,1897.0,13450.344412955465,13449.73,-0.61
21121,SET/10 RED SPOTTY PARTY CANDLES,1.2456367432150313,8963,10747.75,463,1.07,1.28,1.42,1.26,-1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,8963.0,11164.642129436324,11203.75,39.11
35400,WOODEN BOX ADVENT CALENDAR ,8.884477611940298,1237,10692.199999999999,326,8.29,9.14,9.42,8.95,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.88,-0.0,0.0,-0.0,1237.0,10990.098805970149,10984.560000000001,-5.54
22296,HEART IVORY TRELLIS LARGE,1.6464566929133857,6611,10641.749999999998,483,1.45,1.6,1.78,1.61,2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,6611.0,10884.725196850393,10908.15,23.42
82583,HOT BATHS METAL SIGN,2.0698920086393087,5563,10558.08,447,1.8,1.95,2.3,2.02,2.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.07,0.0,0.0,-0.0,5563.0,11514.809244060474,11515.41,0.6
20724,RED SPOTTY CHARLOTTE BAG,0.8403949044585988,13190,10532.9,773,0.72,0.86,1.0,0.86,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,-0.0,0.0,-0.0,13190.0,11084.808789808918,11079.6,-5.21
85150,LADIES & GENTLEMEN METAL SIGN,2.5287658802177857,4325,10521.15,542,2.3,2.38,2.8,2.49,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.53,0.0,0.0,-0.0,4325.0,10936.912431941922,10942.25,5.34
22505,MEMO BOARD COTTAGE DESIGN,4.916072289156626,2283,10506.550000000001,407,4.51,4.98,5.65,5.05,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.92,0.0,0.0,-0.0,2283.0,11223.393036144578,11232.36,8.97
71053,WHITE METAL LANTERN,3.6599999999999997,2931,10345.41,373,3.12,3.77,3.98,3.62,1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.66,0.0,0.0,-0.0,2931.0,10727.46,10727.460000000001,0.0
22444,GROW YOUR OWN PLANT IN A CAN ,1.2437500000000001,8440,10326.56,302,1.12,1.28,1.33,1.24,0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,8440.0,10497.250000000002,10465.6,-31.65
84992,72 SWEETHEART FAIRY CAKE CASES,0.540257104194858,21471,10200.32,694,0.47,0.56,0.57,0.53,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.54,-0.0,0.0,-0.0,21471.0,11599.860284167795,11594.34,-5.52
22366,DOORMAT AIRMAIL ,7.330140350877193,1668,10192.86,283,6.7,7.77,8.03,7.5,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.33,-0.0,0.0,-0.0,1668.0,12226.674105263159,12226.44,-0.23
22624,IVORY KITCHEN SCALES,8.455357142857142,1231,10158.35,467,7.33,8.46,9.08,8.29,2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.46,0.0,0.0,-0.0,1231.0,10408.544642857143,10414.26,5.72
21535,RETRO SPOT SMALL MILK JUG,2.5361842105263155,4155,10136.25,647,2.33,2.63,2.73,2.56,-0.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.54,0.0,0.0,-0.0,4155.0,10537.845394736842,10553.7,15.85
21936,RED/WHITE SPOT PICNIC BAG,2.9239130434782608,3645,10124.75,402,2.6,2.98,3.4,2.99,-2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,-0.0,0.0,-0.0,3645.0,10657.66304347826,10643.4,-14.26
22617,BAKING SET SPACEBOY DESIGN,4.928316008316008,2150,10124.220000000001,474,4.65,4.68,5.19,4.84,1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.93,0.0,0.0,-0.0,2150.0,10595.879417879418,10599.5,3.62
21790,VINTAGE SNAP CARDS,0.8436507936507935,12429,10011.369999999999,786,0.73,0.78,0.96,0.82,2.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,-0.0,0.0,-0.0,12429.0,10485.735714285713,10440.359999999999,-45.38
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2.5314183123877916,4193,9961.35,537,2.24,2.44,2.8,2.49,1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.53,-0.0,0.0,-0.0,4193.0,10614.23698384201,10608.289999999999,-5.95
22569,FELTCRAFT CUSHION BUTTERFLY,3.725813953488372,2856,9931.2,416,3.21,3.69,4.2,3.7,0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.73,0.0,0.0,-0.0,2856.0,10640.92465116279,10652.88,11.96
22113,GREY HEART HOT WATER BOTTLE,3.669438444924406,2753,9841.47,442,3.46,3.74,4.16,3.79,-3.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.67,0.0,0.0,-0.0,2753.0,10101.96403887689,10103.51,1.55
22198,"POPCORN HOLDER , LARGE",1.6373362445414847,6205,9829.849999999999,451,1.54,1.73,1.8,1.69,-3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,0.0,0.0,-0.0,6205.0,10159.671397379912,10176.199999999999,16.53
84050,PINK HEART SHAPE EGG FRYING PAN,1.5908970976253296,7067,9784.949999999999,371,1.39,1.51,1.74,1.55,2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.59,-0.0,0.0,-0.0,7067.0,11242.869788918204,11236.53,-6.34
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,0.9418431372549019,10957,9778.43,497,0.86,0.89,1.09,0.95,-0.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.94,-0.0,0.0,-0.0,10957.0,10319.77525490196,10299.58,-20.2
22084,PAPER CHAIN KIT EMPIRE,2.906891495601173,3589,9747.550000000001,337,2.71,3.12,3.43,3.09,-5.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.91,0.0,0.0,-0.0,3589.0,10432.83357771261,10443.99,11.16
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.747520661157025,1320,9717.0,233,7.02,7.26,8.36,7.55,2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.75,0.0,0.0,-0.0,1320.0,10226.727272727272,10230.0,3.27
20749,ASSORTED COLOUR MINI CASES,7.781128205128205,1341,9707.43,384,7.03,7.75,8.28,7.69,1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.78,-0.0,0.0,-0.0,1341.0,10434.492923076923,10432.98,-1.51
21136,PAINTED METAL PEARS ASSORTED,1.6837007874015748,5934,9678.06,375,1.47,1.71,1.99,1.72,-2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.68,-0.0,0.0,-0.0,5934.0,9991.080472440945,9969.119999999999,-21.96
84978,HANGING HEART JAR T-LIGHT HOLDER,1.2279558011049723,8236,9646.34,523,1.06,1.24,1.35,1.22,0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.23,0.0,0.0,-0.0,8236.0,10113.443977900552,10130.28,16.84
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8.393346613545816,1332,9619.64,249,7.89,7.84,9.51,8.41,-0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.39,-0.0,0.0,-0.0,1332.0,11179.937689243026,11175.480000000001,-4.46
21174,POTTERING IN THE SHED METAL SIGN,1.9315049504950494,5412,9605.119999999999,493,1.82,1.79,2.13,1.91,1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,-0.0,0.0,-0.0,5412.0,10453.304792079207,10445.16,-8.14
22607,WOODEN ROUNDERS GARDEN SET ,8.519406779661017,1158,9576.130000000001,346,7.78,7.98,9.11,8.29,2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.52,0.0,0.0,-0.0,1158.0,9865.473050847457,9866.16,0.69
22606,WOODEN SKITTLES GARDEN SET,15.165727699530516,725,9513.59,207,13.41,15.37,17.26,15.35,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,15.17,0.0,0.0,-0.0,725.0,10995.152582159624,10998.25,3.1
